"","higher_taxon","family","length_min","length_max","mass_reference","larva_terrestrial","larva_aquatic","adult_terrestrial","adult_aquatic","phytophagous","zoophagous","mycetophagous","saprophagous","detritophagous","coprophagous","phyllophagous","saproxylic","sap_sucking","stem","flower","seed","gall_inducing","miners","roots","not_specified","predator","micropredator","parasite","parasitoid","necrophorous","sub_family","main_feeding_niche_ronquist","main_feeding_habitat_ronquist","class","in_IBA"
"933","Ephemeroptera","Arthropleidae",NA,NA,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Water",NA,FALSE
"934","Hemiptera","Artheneidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"935","Hemiptera","Blissidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"936","Hemiptera","Ceratocombidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Phytophagous","Plants",NA,FALSE
"937","Hemiptera","Cymidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"938","Hemiptera","Geocoridae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Predator","Plants",NA,FALSE
"939","Hemiptera","Heterogastridae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"940","Hemiptera","Oxycarenidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",NA,FALSE
"941","Hemiptera","Rhyparochromidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"942","Hymenoptera","Dryinidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants","Insecta",TRUE
"943","Hymenoptera","Embolemidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Saprophage-parasitoid","Wood",NA,FALSE
"944","Hymenoptera","Leucospidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Predator",NA,NA,FALSE
"945","Hymenoptera","Ormyridae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants","Insecta",TRUE
"946","Hymenoptera","Signiphoridae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants","Insecta",TRUE
"947","Lepidoptera","Bedelliidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"948","Lepidoptera","Chimabachidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Phytophagous","Plants",NA,FALSE
"949","Lepidoptera","Crambidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0.4,0,0,0.1,0.1,0.1,0,0,0.3,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"950","Lepidoptera","Epermeniidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0.3,0,0,0,0.1,0.1,0.2,0.3,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"951","Lepidoptera","Erebidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"952","Lepidoptera","Heliodinidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",NA,FALSE
"953","Lepidoptera","Lypusidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"954","Lepidoptera","Millieridae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Phytophagous","Plants",NA,FALSE
"955","Lepidoptera","Nolidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0.8,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"956","Lepidoptera","Peleopodidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",NA,FALSE
"957","Lepidoptera","Praydidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"958","Lepidoptera","Schreckensteiniidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"959","Lepidoptera","Scythrididae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"960","Lepidoptera","Scythropiidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",NA,FALSE
"961","Lepidoptera","Stathmopodidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"962","Microcoryphia","Machilidae",NA,NA,NA,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,FALSE
"963","Orthoptera","Raphidophoridae",NA,NA,NA,1,0,1,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,FALSE
"964","Phthiraptera","Bovicoliidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Predator",NA,NA,FALSE
"965","Phthiraptera","Echinophthiriidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Parasite","Homeothermic animals",NA,FALSE
"966","Phthiraptera","Enderleinellidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Parasite","Homeothermic animals",NA,FALSE
"967","Phthiraptera","Gliricolidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Parasite","Homeothermic animals",NA,FALSE
"968","Phthiraptera","Goniodidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Parasite","Homeothermic animals",NA,FALSE
"969","Phthiraptera","Haematopinidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Parasite","Homeothermic animals",NA,FALSE
"970","Phthiraptera","Hoplopleuridae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Parasite","Homeothermic animals",NA,FALSE
"971","Phthiraptera","Linognathidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Parasite","Homeothermic animals",NA,FALSE
"972","Phthiraptera","Pediculidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Parasite","Homeothermic animals",NA,FALSE
"973","Phthiraptera","Polyplacidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Parasite","Homeothermic animals",NA,FALSE
"974","Phthiraptera","Pthiridae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Parasite","Homeothermic animals",NA,FALSE
"975","Phthiraptera","Trimenoponidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Parasite","Homeothermic animals",NA,FALSE
"976","Psocodea","Sphaeropsocidae",NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Temporary habitats",NA,FALSE
"977","Hemiptera","Adelgidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"978","Hemiptera","Aleyrodidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
"979","Hemiptera","Aphididae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants","Insecta",TRUE
